"id","title","address ","arv","cardiovascular","dental","department ","diabetes","emergency ","free_obstetric_care_program   ","general_consultation","hypertension","institution_code","intensive_care","laboratory","latitude ","longitude","malaria","number_of_adult_beds","number_of_pediatric_beds","obgyn","operating_room","orl ","palliative_care","pediatrics","pharmacy","physical_therapy","psychology_service","section","status","surgery","telephone","town ","type","vaccination"
"111371","CSL Béthesda de Vaudreuil"," ","1","1","1","NORD  ","1","0","0","1","1","32205","0","1","19.7211","-72.25190000 ","0","0 ","0","0","0","0","1","0","1","1","0"," ","Privée","0","","PLAINE DU NORD","CSL","1"
"111372","St Fr.de Sales"," ","0","0","0","NORD  ","1","0","0","1","1","32206","0","1","19.7196","-72.25260000 ","1","5 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PLAINE DU NORD","CAL","0"
"111373","Clin. François DUGUE"," ","0","0","0","NORD  ","0","0","0","1","1","32207","0","1","19.708400000","-72.27819999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PLAINE DU NORD","CSL","0"
"111374","CSL Jehova Jireh"," ","0","0","0","NORD  ","1","0","0","1","1","32208","0","1","19.678799999","-72.27089999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PLAINE DU NORD","CSL","1"
"111376","Disp de Gobert"," ","0","0","0","NORD  ","1","1","0","1","1","37102","0","1","19.630800000","-72.50629999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PLAISANCE","CAL","0"
"111377","Disp La Trouble"," ","0","0","0","NORD  ","0","1","0","1","1","37103","0","0","19.568200000","-72.44180000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PLAISANCE","CSL","1"
"111378","Disp St Henry de Puilboreau"," ","0","0","1","NORD  ","1","1","0","0","1","37104","0","0","19.540199999","-72.47289999 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","PLAISANCE","CAL","1"
"111379","CAL de Plaisance"," ","0","0","0","NORD  ","1","1","0","1","1","102501","0","1","19.59756","-72.46929 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PLAISANCE","CSL","1"
"111380","SSPE de Gauthier Civil (F)"," ","0","0","0","NORD  ","0","0","0","0","0","102502","0","0","18.453494","-73.521876 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PLAISANCE","CSL","0"
"111381","Port à Piment"," ","0","0","0","SUD  ","0","0","0","0","0","74201","0","0","18.2501","-74.0976 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PORT-A-PIMENT","CAL","0"
"111383","Trois Rivières"," ","0","0","0","NORD OUEST  ","1","0","0","1","1","91101","0","0","19.9374","-72.84229999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PORT-DE-PAIX","CSL","1"
"111384","Profamil"," ","0","0","0","NORD OUEST  ","0","0","0","1","0","91102","0","1","19.940000000","-72.82980000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","PORT-DE-PAIX","CSL","0"
"111385","Poste Métier"," ","0","0","0","NORD OUEST  ","1","0","0","1","0","91103","0","0","19.887","-72.92199999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PORT-DE-PAIX","CSL","1"
"111386","Baie des Moustiques"," ","0","0","0","NORD OUEST  ","0","0","0","1","0","91104","0","0","19.904499999","-72.96210000 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PORT-DE-PAIX","CSL","0"
"111387","Passe Catabois"," ","0","0","0","NORD OUEST  ","0","0","0","0","0","91105","0","0","19.830500000","-72.94010000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PORT-DE-PAIX","CSL","0"
"111388","Beauchamp"," ","0","0","1","NORD OUEST  ","0","0","0","1","0","91106","0","1","19.808800000","-72.98239999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-DE-PAIX","CSL","1"
"111389","Foison"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","91107","0","0","19.8519","-72.9117 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-DE-PAIX","CSL","1"
"111390","Caluc"," ","0","0","0","NORD OUEST  ","1","0","0","1","1","91108","0","0","19.750399999","-72.9328 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-DE-PAIX","CSL","1"
"111391","Soleil"," ","0","0","0","NORD OUEST  ","1","1","0","1","0","91109","0","1","19.947399999","-72.82359999 ","1","1 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-DE-PAIX","CSL","1"
"111392","Pilette"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","91110","0","0",""," ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-DE-PAIX","CSL","1"
"111393","Fatima la Coupe"," ","0","0","0","NORD OUEST  ","0","0","0","0","0","91111","0","0","19.930399999","-72.82340000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-DE-PAIX","CSL","0"
"111394","Fatima Chalet"," ","0","0","0","NORD OUEST  ","0","0","0","0","0","91112","0","0","19.9466","-72.82099999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-DE-PAIX","CSL","0"
"111395","La Croix St Joseph"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","91113","0","1","19.9069","-72.79149999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-DE-PAIX","CSL","1"
"111397","Disp Monfort"," ","0","0","0","NORD OUEST  ","1","0","0","1","1","91115","0","0","19.851856","-72.911695 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-DE-PAIX","CSL","1"
"111398","Antène Santé"," ","0","0","0","NORD OUEST  ","1","1","0","1","1","91116","0","1",""," ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-DE-PAIX","CSL","1"
"111399","Dolciné"," ","0","0","0","NORD OUEST  ","0","1","0","1","0","91117","0","0",""," ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-DE-PAIX","CSL","0"
"111400","CSL de Port Margot"," ","0","1","0","NORD  ","0","0","0","1","1","35201","0","1","19.752400000","-72.42929999 ","1","2 ","0","0","0","0","1","0","1","0","0"," ","Mixte","0","","PORT-MARGOT","CSL","1"
"111401","Disp Petit Bourg de Port-Margot"," ","0","0","0","NORD  ","0","0","0","1","0","35202","0","0","19.7225","-72.45329999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-MARGOT","CAL","1"
"111402","Disp de Bayeux"," ","0","0","0","NORD  ","1","0","0","1","1","35203","0","0","19.8095","-72.43349999 ","1","1 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-MARGOT","CAL","1"
"111403","Disp Malachy"," ","0","0","1","NORD  ","1","0","0","1","1","35204","0","1","19.751799999","-72.42839999 ","1","1 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-MARGOT","CSL","0"
"111404","Disp Wesleyen de Fauché"," ","0","0","0","NORD  ","1","1","0","1","1","35205","0","1","19.738199999","-72.43009999 ","1","7 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-MARGOT","CAL","1"
"111405","Disp Cath de Pt Bourg"," ","0","0","0","NORD  ","0","0","0","0","0","35206","0","0","19.7540","-72.4639 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-MARGOT","CAL","0"
"111407","Dumont"," ","0","0","0","SUD  ","0","0","0","1","1","72102","0","0","18.061299999","-73.88479999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PORT SALUT","CAL","1"
"111408","Carpentier"," ","0","0","0","SUD  ","0","0","0","0","0","72103","0","0","18.133199999","-73.94689999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PORT SALUT","CAL","0"
"111410","Disp de Baillergeau c/s campêche"," ","1","1","0","OUEST  ","0","0","0","0","0","11101","0","0","18.5259","-72.3351 ","0","0 ","0","0","0","0","1","0","0","1","0"," ","Privée","0","","PORT-AU-PRINCE","CAL","0"
"111411","Centre de Santé Aurore du Belair"," ","0","0","0","OUEST  ","1","1","0","1","1","11102","0","1","18.5259","-72.3351 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PORT-AU-PRINCE","CSL","1"
"111413","Disp Carifont de Fontamara"," ","0","0","0","OUEST  ","1","1","0","1","1","11104","0","1","18.5259","-72.3351 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","1"
"111414","Centre de Santé du Portail Léogane"," ","0","0","1","OUEST  ","1","1","0","1","1","11105","0","1","18.5348","-72.3473 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","PORT-AU-PRINCE","CSL","1"
"111415","Centre de santé de St. Antoine"," ","0","1","0","OUEST  ","0","0","0","0","0","11106","0","0","18.536999999","-72.34680000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111416","Centre de Santé Snelak"," ","0","0","0","OUEST  ","0","1","0","1","0","11107","0","1","18.5259","-72.3351 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-AU-PRINCE","CSL","1"
"111417","Centre de Santé de Solino"," ","0","0","0","OUEST  ","1","1","0","1","1","11108","0","1","18.5489","-72.3241 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-AU-PRINCE","CSL","1"
"111418","Centre de Santé trou sable"," ","0","0","0","OUEST  ","0","0","0","0","0","11109","0","0","18.5259","-72.3351 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111419","SOFA"," ","0","0","0","OUEST  ","0","0","0","0","0","11110","0","0","18.5259","-72.3351 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111420","Centre de Santé Richard Allen"," ","0","0","0","OUEST  ","1","0","0","1","1","11111","0","1","18.5259","-72.3351 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","1"
"111421","ASOLDO  (C/S Cité l'Eternel)"," ","0","0","0","OUEST  ","0","0","0","0","0","11112","0","0","18.5259","-72.3351 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111423","Klinik fanm kafou fey"," ","0","0","0","OUEST  ","0","0","0","0","0","11114","0","0","18.5383","-72.34499999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111424","Ligue anti anemie falciforme (LAAF)"," ","0","0","0","OUEST  ","0","0","0","0","0","11115","0","0","18.5259","-72.3351 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111426","Centre St Antoine"," ","0","0","0","OUEST  ","1","1","0","1","1","11117","0","1","18.5259","-72.3351 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","1"
"111428","CAL SODEC"," ","0","0","0","OUEST  ","0","0","0","1","1","11119","0","1","18.5259","-72.3351 ","1","6 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","1"
"111429","PROFAMIL"," ","1","1","0","OUEST  ","0","0","0","1","0","11120","0","1","18.538900000","-72.34399999 ","0","0 ","0","0","0","0","1","0","1","1","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111431","Hôpital Saint-Joseph"," ","0","0","0","OUEST  ","0","1","0","1","1","11122","1","1","18.5366","-72.3275 ","0","4 ","0","1","1","0","0","1","1","0","1"," ","Privée","1","","PORT-AU-PRINCE","CSL","0"
"111432","Centre Pédodontique"," ","0","1","0","OUEST  ","0","0","0","0","0","11123","0","0","18.527899999","-72.34449999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111433","World Relief"," ","0","0","0","OUEST  ","0","0","0","0","0","11124","0","0","18.5259","-72.3351 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111434","Ligue anti anemie falciforme (LAAF)"," ","0","0","0","OUEST  ","0","0","0","0","0","11125","0","0","18.525922","-72.335068 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","PORT-AU-PRINCE","CSL","0"
"111435","Centre de santé croix des prés"," ","0","0","0","OUEST  ","0","0","0","0","0","11126","0","0","18.5259","-72.3351 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111436","Renaissance"," ","0","0","0","OUEST  ","0","0","0","0","0","11127","0","0","18.5485","-72.3395 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","PORT-AU-PRINCE","CSL","0"
"111437","APROSIFA"," ","0","0","0","OUEST  ","1","1","0","1","1","11128","0","1","18.5259","-72.3351 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-AU-PRINCE","CSL","1"
"111438","Centre de santé Sainte elizabeth"," ","0","0","0","OUEST  ","1","0","0","1","1","11129","0","1","18.549600000","-72.33950000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","1"
"111439","Centre de santé kay ti moun"," ","0","0","0","OUEST  ","0","0","0","1","0","11130","0","1","18.529699999","-72.34709999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","1"
"111440","CMS/FHSM   (Centre médico-social/FHSM)"," ","0","0","0","OUEST  ","0","0","0","0","0","11131","0","0","18.5258","-72.34010000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111441","Centre de santé Martissant"," ","0","0","0","OUEST  ","1","1","0","1","1","11132","0","1","18.5259","-72.3351 ","1","10 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-AU-PRINCE","CAL","1"
"111442","Centre de santé Caravelle "," ","0","0","1","OUEST  ","0","1","0","1","0","11133","0","1","18.5259","-72.3351 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","1"
"111443","Gheskio"," ","0","1","0","OUEST  ","0","0","0","0","0","11134","0","0","18.5372","-72.3497 ","0","0 ","0","0","0","0","1","0","0","1","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","0"
"111444","Centre de Santé Bethanie"," ","0","0","1","OUEST  ","1","1","0","1","1","11135","0","1","18.5259","-72.3351 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-AU-PRINCE","CSL","0"
"111445","Centre de Santé ACDEF mapou"," ","1","1","0","OUEST  ","0","0","0","1","0","11136","0","0","18.5383","-72.34969999 ","1","0 ","0","0","0","0","1","0","1","1","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","1"
"111446","Centre de Santé Providence"," ","0","0","0","OUEST  ","0","0","0","0","0","11137","0","0","18.5259","-72.3351 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","PORT-AU-PRINCE","CSL","0"
"111447","Centre de Santé Bethesda"," ","0","0","0","OUEST  ","1","1","0","1","1","11138","0","1","18.5259","-72.3351 ","1","16 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-AU-PRINCE","CSL","1"
"111448","Centre de santé communautaire (rue Mgr. Guilloux)"," ","0","0","0","OUEST  ","0","1","0","1","1","11139","0","0","18.5243","-72.3440 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","1"
"111449","Centre de Santé St Michel barreau"," ","0","0","0","OUEST  ","1","0","0","1","1","11140","0","1","18.5306","-72.3669 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-AU-PRINCE","CSL","1"
"111454","FOSREF"," ","0","0","0","OUEST  ","0","1","0","1","1","11145","0","1","18.544783","-72.334955 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","PORT-AU-PRINCE","CSL","1"
"111456","Centre de Santé cite Canada (Haut Turgeau)"," ","0","0","0","OUEST  ","0","0","0","1","1","11147","0","1","18.5259","-72.3351 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","PORT-AU-PRINCE","CSL","1"
"111457","Disp la source"," ","0","0","0","OUEST  ","0","1","0","1","0","15201","0","1","18.936599999","-73.20159999 ","0","1 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","POINTE-A-RAQUETTE","CSL","1"
"111458","Disp de  tamarin"," ","0","0","0","OUEST  ","1","1","0","1","1","15202","0","0","18.916499999","-73.21769999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","POINTE-A-RAQUETTE","CAL","1"
"111459","Centre World Vision de gros mangle"," ","0","0","0","OUEST  ","0","1","0","1","1","15203","0","0","18.931000000","-73.11249999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","POINTE-A-RAQUETTE","CAL","1"
"111460","Centre World Vision  ti palmiste"," ","0","0","0","OUEST  ","0","1","0","1","1","15204","0","1","18.827000000","-73.06130000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","POINTE-A-RAQUETTE","CAL","1"
"111461","Disp Saint-Louis"," ","0","0","0","OUEST  ","0","0","0","0","0","15205","0","0","18.787500000","-73.06359999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","POINTE-A-RAQUETTE","CAL","0"
"111462","Disp méthodiste de source a Philippe"," ","0","0","0","OUEST  ","0","0","0","0","0","15206","0","0","18.819800000","-73.12269999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","POINTE-A-RAQUETTE","CAL","0"
"111463","Disp de Quartier Morin"," ","0","0","0","GRANDE ANSE  ","1","1","0","1","1","31201","0","1","19.698799999","-72.15770000 ","1","7 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","QUARTIER MORIN","CAL","1"
"111464","Disp de Cadush"," ","0","0","0","GRANDE ANSE  ","0","0","0","1","1","31202","0","0","19.643000000","-72.18110000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","QUARTIER MORIN","CAL","1"
"111465","Disp de Morne Pelé (NF)"," ","0","0","0","GRANDE ANSE  ","0","0","0","0","0","31203","0","0",""," ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","QUARTIER MORIN","CAL","0"
"111466","Disp St Louis"," ","0","0","0","GRANDE ANSE  ","1","1","0","1","1","31204","0","1","19.698899999","-72.15640000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","QUARTIER MORIN","CAL","1"
"111467","Ste Bernadette de Cadush"," ","0","0","0","GRANDE ANSE  ","0","0","0","0","0","31205","0","0","19.643938","-72.180766 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","QUARTIER MORIN","CAL","0"
"111468","Grand Pré"," ","0","0","0","GRANDE ANSE  ","0","1","0","1","1","31206","0","0","19.623699999","-72.18529999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","QUARTIER MORIN","CAL","1"
"111469","CMB de Carrefour la Mort (Mission Baptiste)"," ","0","0","0","GRANDE ANSE  ","1","1","0","1","1","31207","0","1",""," ","1","1 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","QUARTIER MORIN","CAL","1"
"111470","CSL de Ranquitte"," ","0","0","0","NORD  ","0","1","0","1","1","34301","0","1","19.4116","-72.08289999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","RANQUITTE","CSL","1"
"111471","Disp Brenda West"," ","0","0","1","NORD  ","1","1","0","1","1","34302","0","1",""," ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","RANQUITTE","CAL","0"
"111472","Disp St Joseph ( Catholique)"," ","0","0","0","NORD  ","0","0","0","0","0","34303","0","0","19.3507","-72.0219 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","RANQUITTE","CAL","0"
"111473","Roche à Bateau"," ","0","0","0","SUD  ","0","1","0","1","1","74301","0","0","18.181000000","-74.00339999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","ROCHE A BATEAU","CAL","1"
"111474","Bon Samaritain des Roseaux"," ","0","0","0","GRANDE ANSE  ","0","0","0","1","1","83201","0","0","18.5153","-74.0406 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","ROSEAUX","CSL","1"
"111475","SSPE de Carrefour Charles"," ","0","0","0","GRANDE ANSE  ","0","1","0","1","1","83202","0","0","18.537800000","-74.00010000 ","0","2 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","ROSEAUX","CSL","1"
"111476","Saint Antoine de Padoue de Lopino"," ","0","0","0","GRANDE ANSE  ","0","1","0","1","1","83203","0","0","18.5093","-74.0624 ","1","3 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","ROSEAUX","CSL","1"
"111477","HHF a Roseaux"," ","0","0","0","GRANDE ANSE  ","0","0","0","0","0","83204","0","0","18.510400000","-74.06239999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","ROSEAUX","CSL","0"
"111478","St Jean"," ","0","0","0","SUD  ","1","1","0","1","1","72201","0","1","18.077300000","-73.8125 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT JEAN DU SUD","CSL","1"
"111479","Carrefour Joute"," ","0","0","0","SUD  ","0","0","0","1","1","72202","0","0","18.116299999","-73.85209999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT JEAN DU SUD","CAL","1"
"111480","Saint Louis"," ","0","0","0","SUD  ","1","1","0","1","1","73201","0","1","18.264299999","-73.54649999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT LOUIS DU SUD","CSL","1"
"111481","Saint Patrick"," ","0","0","0","SUD  ","0","0","0","1","0","73202","0","1","18.2652","-73.54259999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","SAINT LOUIS DU SUD","CAL","1"
"111482","Sucrerie Henry"," ","0","0","0","SUD  ","1","1","0","1","0","73203","0","1","18.292100000","-73.57040000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","SAINT LOUIS DU SUD","CAL","1"
"111483","World Vision BD (F)"," ","0","0","0","SUD  ","0","0","0","0","0","73204","0","0","18.2824","-73.5313 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","SAINT LOUIS DU SUD","CAL","0"
"111484","Cherette (F)"," ","0","0","0","SUD  ","0","0","0","0","0","73205","0","0","18.2824","-73.5313 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","SAINT LOUIS DU SUD","CAL","0"
"111486","Chardene"," ","0","0","0","ARTIBONITE  ","0","0","0","0","0","53102","0","0","19.0981","-72.6823 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","SAINT MARC","CAL","0"
"111487","Charrettes"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","53103","0","0","19.081299999","-72.67489999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MARC","CAL","1"
"111488","Goyavier (NF)"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","53104","0","0","19.045500000","-72.63259999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MARC","CAL","1"
"111489","Gresseau"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","53105","0","0","18.983799999","-72.64610000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MARC","CAL","0"
"111490","Jeanton"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","53106","0","0","19.076599999","-72.70879999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MARC","CAL","1"
"111491","Montrouis"," ","0","0","0","ARTIBONITE  ","0","0","0","0","0","53107","0","0","18.952500000","-72.70569999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","SAINT MARC","CAL","0"
"111492","Pierre Payen"," ","1","1","0","ARTIBONITE  ","0","0","1","0","0","53108","0","0","18.998899999","-72.73789999 ","0","0 ","0","0","0","0","1","0","0","1","0"," ","Privée","0","","SAINT MARC","CAL","0"
"111493","Pont Sondé"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","53109","0","0","19.150099999","-72.61700000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MARC","CAL","1"
"111494","Bocozelle"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","53110","0","1","19.0981","-72.6823 ","1","10 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","SAINT MARC","CAL","1"
"111495","Gervais"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","53111","0","0","19.0981","-72.6823 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT MARC","CAL","0"
"111496","RSCH/ Gilbert"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","53112","0","1","19.1035","-72.5869 ","1","2 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT MARC","CAL","1"
"111497","Terre Blanche"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","53113","0","0","19.072500000","-72.67969999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MARC","CAL","1"
"111498","St Laurent/Barbe"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","53114","0","0","19.097300000","-72.66419999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MARC","CAL","1"
"111499","SSPE"," ","1","1","0","ARTIBONITE  ","1","0","0","1","1","53115","0","1","19.107700000","-72.70260000 ","1","0 ","0","0","0","0","1","0","1","1","0"," ","Publique","0","","SAINT MARC","CAL","1"
"111500","RSCH/ Bertrant"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","53116","0","0","19.0981","-72.6823 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MARC","CSL","1"
"111501","Fondation Siméus"," ","0","0","1","ARTIBONITE  ","1","0","0","1","1","53117","0","1","19.1","-72.68 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT MARC","CAL","1"
"111502","Disp l'Attalaye"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","55108","0","0","19.372","-72.3315 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT MICHEL","CAL","1"
"111504","Lalomas"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","55102","0","0","19.452500000","-72.28050000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MICHEL","CAL","1"
"111505","Marmont/Nan Paul"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","55103","0","0","19.3156","-72.43189999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MICHEL","CAL","1"
"111506","Gade Baptiste"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","55104","0","0","19.291","-72.35380000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MICHEL","CAL","1"
"111507","L’Ermite"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","55106","0","0","19.250499999","-72.28109999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MICHEL","CAL","1"
